job_id,title,company,location,date_posted,link
091a6f7310c179b7,Data Engineer (a),AdNovum,"Bern, BE",,https://ch.indeed.com/rc/clk?jk=091a6f7310c179b7&bb=FVS9FP6cofYrv2ud-tkB4102x49ArC1qu8-0w_c2c7beN3DoEGdz2CCJgKkEhefJvT5OH-duZsDM4Hdx5FvLmp9euVm2KbCUUjtRfxhRyH0diWF5Pr1Awo7jb-CBUJjRuDsl1hXWCXoPbGtWSqzPQQ%3D%3D&xkcb=SoB367M3t_-lT4T5TJ0KbzkdCdPP&fccid=f41405d7054e617a&vjs=3
c6913ba2be9ff116,Data Engineer (w/m) 80%-100%,Galenica AG,"Bern, BE",,https://ch.indeed.com/rc/clk?jk=c6913ba2be9ff116&bb=FVS9FP6cofYrv2ud-tkB49VY8-VF25Us2nz33O_TnbYb-dDVp2mU0Xo9MVxwwNe2BusMXY7CPoKbz7m8q1H-LA5-HnmotBxegvCu_yu88UIhpvoJ4JytrSRpEvuOznMEldcumHJHP4wn7ALi1wCF5g%3D%3D&xkcb=SoDq67M3t_-lT4T5TJ0JbzkdCdPP&fccid=fecd5057327fba26&vjs=3
32264856689281cd,Data Engineer,AKROS,"Bern, BE",,https://ch.indeed.com/rc/clk?jk=32264856689281cd&bb=FVS9FP6cofYrv2ud-tkB4yEyn6tvU1AG8Tt3uRxcyr0eIJ9TH9YrwfzW7z0R4KFqkppFyQyRR3l5Pp54_EQfWaRpL_GkqCDD0uFZl8SsWd1yvoB3brN3TZwFOFgpCrluK5LyQ5VllC8rSDvlIweKYg%3D%3D&xkcb=SoBe67M3t_-lT4T5TJ0IbzkdCdPP&fccid=84d367e3505c0b4f&vjs=3
d374006aa16b280a,Junior Software Engineer Full-Stack (a),AdNovum,"Bern, BE",,https://ch.indeed.com/rc/clk?jk=d374006aa16b280a&bb=FVS9FP6cofYrv2ud-tkB45mLJJOJFNUO248CD3RG83iccV502V65lnOeDOOTZllGrixNRB6xUzvMbaKDx9_c5Fl-hSx8ESO8oHf4nRP5hThdmGOYuNNRtA7IVJVhoFdXiH5bdrJtkxJSdNLj1cy1sQ%3D%3D&xkcb=SoDQ67M3t_-lT4T5TJ0PbzkdCdPP&fccid=f41405d7054e617a&vjs=3
46aeab8a3fe3dad0,AI Research Engineer (Fine-tuning),Tether Operations Limited,"Remote in Bern, BE",,https://ch.indeed.com/rc/clk?jk=46aeab8a3fe3dad0&bb=FVS9FP6cofYrv2ud-tkB45SqDBgG8peVLr0NF7GWHrPE76qq4Rgj-ofLjBr0llnBqWJWJREfWb3bQ5poe0W1HWE2oivBEmug8t9bKTeI5l8RQUFbaIx761wgLmqCygGjcsPHVXqd4RVcnmCgWUU3bA%3D%3D&xkcb=SoBk67M3t_-lT4T5TJ0ObzkdCdPP&fccid=c0737bbe83895925&vjs=3
6d45a00104078297,Prof. / Sen. Software Entwickler im Big Data Bereich,Future IT GmbH,"Bern, BE",,https://ch.indeed.com/rc/clk?jk=6d45a00104078297&bb=FVS9FP6cofYrv2ud-tkB40_Y7nEMN_NbuCt7vOiiigF9F4zItLp8jAvoehTxJ09_M2PcBoDZO0gsRl28Tmo_Y0UkZMWqSLT2OarVz-7BM2JL_4jAa5tAh-xezosyzbj0gyJASfo6tQ9v2gW4O2Iatw%3D%3D&xkcb=SoD567M3t_-lT4T5TJ0NbzkdCdPP&fccid=e2aaf19efbfeb6a9&vjs=3
c344e03b1961f8c0,Telecommunication Engineer- Switzerland (Bern),Marquistech,"Bern, BE",,https://ch.indeed.com/rc/clk?jk=c344e03b1961f8c0&bb=FVS9FP6cofYrv2ud-tkB4_AKWspUGjbH5kvO0cKlYH07nlUciivf0XIydXagpz9razxFRumcqye_5evagRYtw1hu4Z2BfiSaYD6axH6xLFFmPu6ZlSIRI8454dZ8a8KcUPdmZYKTUCRYJXxGjSO4KA%3D%3D&xkcb=SoBN67M3t_-lT4T5TJ0MbzkdCdPP&fccid=5d3c8219192daca9&vjs=3
010a1ce243425d3c,Senior Data Engineer AWS Redshift,ELCA Informatique SA,"Remote in Bern, BE",,https://ch.indeed.com/rc/clk?jk=010a1ce243425d3c&bb=FVS9FP6cofYrv2ud-tkB4yMRC9-LGzzq7G8FewzcgnNDP4wMzuTTURe8v8xgV-A4YxXMdT42lU6gGouBz-sbtWx_dAbtMQvZBgJPeALGd2FlEYHBHlXp9P4bsQMehHnPBWVdf-w3cpJKZ5tnqTeUtA%3D%3D&xkcb=SoCk67M3t_-lT4T5TJ0DbzkdCdPP&fccid=4166c1cedc279c9f&vjs=3
bf045bfefadbcd94,"Trainee Engineers at VSL Technologies Business Line in Bern, Switzerland (Minimum 3 Months)",Bouygues Construction,"3014 Bern, BE",,https://ch.indeed.com/rc/clk?jk=bf045bfefadbcd94&bb=FVS9FP6cofYrv2ud-tkB4yPsr3fEdsQnt4EWNFglBkbT8kX28y0dDMfLtpToWWmHv5ZMundeqBMprJaZ1r07Q3a1ihptwD2QKDXhubHiBZ7-f2e4xBx-zytSw1EGTzRYUjZ4xSpyqA1qFj_vWCjiDg%3D%3D&xkcb=SoAQ67M3t_-lT4T5TJ0CbzkdCdPP&fccid=b374d2575a883050&vjs=3
11ce5e8f09a2eee1,Junior IAM Engineer (a),AdNovum,"Bern, BE",,https://ch.indeed.com/rc/clk?jk=11ce5e8f09a2eee1&bb=FVS9FP6cofYrv2ud-tkB43oV8PT_ZNzjTFIow3N_3p4DC56ZVTHqMmB5P4AED_t-F8OTWgsOSOfKnrBQlmSp_8OZXOX0ko1TReZFampevNKeKuCWAXKzxtK0DtcEUZC1jWOdfRJspwdncoyWp1H3IQ%3D%3D&xkcb=SoCN67M3t_-lT4T5TJ0BbzkdCdPP&fccid=f41405d7054e617a&vjs=3
96c8abc1656ae1fd,Senior Test Engineer (a),AdNovum,"Bern, BE",,https://ch.indeed.com/rc/clk?jk=96c8abc1656ae1fd&bb=FVS9FP6cofYrv2ud-tkB41lNOnqI5d4NcDlJE7xaAZ7CMpd9M3FMg-FMaJF_5hkYBRkdbVbWIuvdqROaY5wGT28Sgn9xn9Ed8jZRoNAthtxwpKbJUzVrPQTI52JRJo-VifYWWdClr_90yJ1fpUGp-Q%3D%3D&xkcb=SoA567M3t_-lT4T5TJ0AbzkdCdPP&fccid=f41405d7054e617a&vjs=3
d0a8f4403bfdd312,IT Infrastructure Engineer,GF Machining Solutions Management SA,"Biel/Bienne, BE",,https://ch.indeed.com/rc/clk?jk=d0a8f4403bfdd312&bb=FVS9FP6cofYrv2ud-tkB42HMXwmpRw6_bjJdN0tN7g6HljPMSeiWl9h_wjvHtWYHQ_ShYolqKr8ravcupw_GLNE3yZJOBJehJH8Z89YjhZngill38zp0ii-_1lZY0IIhJ4S14vmj15xpX-k1Okovxg%3D%3D&xkcb=SoC367M3t_-lT4T5TJ0HbzkdCdPP&fccid=9f6d124601ad027d&vjs=3
a5ce9eb3f9966a43,CLOUD INTEGRATION ENGINEER,Zync Group,"Bern, BE",,https://ch.indeed.com/rc/clk?jk=a5ce9eb3f9966a43&bb=FVS9FP6cofYrv2ud-tkB452_FrG2qt7cVpXQl_bA4byAboGF4EDXT0z5YmHvKzlW2Bjhz_KqK4xOQIXpurLP3UOocnWK1IzYvqByAnSdkH0EjGRuzVRgV_oxz5aTorDubRjs6xj5HQWbeEv5ffxk8w%3D%3D&xkcb=SoAD67M3t_-lT4T5TJ0GbzkdCdPP&fccid=76a3eb445dfdef20&vjs=3
c63b60e278bee48c,Site Reliability Engineer im Bereich «Operations Control Center» (m/w/d),LC Systems,"Bern, BE",,https://ch.indeed.com/rc/clk?jk=c63b60e278bee48c&bb=FVS9FP6cofYrv2ud-tkB42V15gQkT7mVsSe-J8m8VcunbQC7RxT5QLAIhgJ6ageAk9QnWQY9WJeMEllAE8Nt77RV37m1pHm79gS4sNx1TZcwTUQGBoCyRjaEW4ZAGIBfI6dGXr9e2CbzTaLoOtXJsw%3D%3D&xkcb=SoCe67M3t_-lT4T5TJ0FbzkdCdPP&fccid=f98570f3d69ed701&vjs=3
cb65222043826066,Business Analyst SECLI,"UNION BANCAIRE PRIVÉE, UBP SA","Geneva, GE",,https://ch.indeed.com/rc/clk?jk=cb65222043826066&bb=x5jErGwPrVgtqWlI1cnM-ryTOSBmeoduwXS3ia51JrwmwbDahUecimEsG_DayvZNBjzFiHZVbocgjGgPF6oRXQvZSFY5noKTPxX_P2n-d6Z3C3yn17EGqr2lY_Qzdhemo7pVagFM5VFZB7CVj84aOg%3D%3D&xkcb=SoBB67M3t_-j-szF5Z0LbzkdCdPP&fccid=dd616958bd9ddc12&vjs=3
fa55927659dcdbb9,Business analyst,Cognitechs SA,"1228 Plan-les-Ouates, GE",,https://ch.indeed.com/rc/clk?jk=fa55927659dcdbb9&bb=x5jErGwPrVgtqWlI1cnM-uAo3sL-QHChzevXcDYaa4cfWS-KeJLjXHZdgK4VwmSwYzX6nomWAh5EeEqOdfsn1nyrniBG1w7l0Uu14jYVREascVb5dFG7BASn3Y6A1N_8hJjqx9Ca9vosT52jaQXdeg%3D%3D&xkcb=SoD167M3t_-j-szF5Z0KbzkdCdPP&fccid=d292b4580ca10b38&vjs=3
47aead0c0625624f,Business Analyst,BS-Team SA,"Remote in Geneva, GE",,https://ch.indeed.com/rc/clk?jk=47aead0c0625624f&bb=x5jErGwPrVgtqWlI1cnM-oA32vMB_Vau_WHjyIk-W7yqqtVUfi0S0FCJc-ltQEPgLE4UWew_NYZ0elLqcaKeG2jZNyRZv_dbYJbr2ET3lsqrUSZVjrByRqWm3mR_TdK1FlzvjhE99IwuEc9Ae4aghg%3D%3D&xkcb=SoBo67M3t_-j-szF5Z0JbzkdCdPP&fccid=cd0a63ae719f0394&vjs=3
69831c078363f7b5,Business Analyst Agile,MDB Consulting,"Geneva, GE",,https://ch.indeed.com/rc/clk?jk=69831c078363f7b5&bb=x5jErGwPrVgtqWlI1cnM-p62WYcfEqh_AdrNpIXXR3OV4V6Q8m5oke8diVJbhHfMeMXZRgRw9QQ7ZtQ41CEZFVdw7EdI_cq-IY3MuQjeRyGgUlano6qvbzqzgzCL0H4rGaKdKDV-XL-FrojWpqssZw%3D%3D&xkcb=SoDc67M3t_-j-szF5Z0IbzkdCdPP&fccid=d811f878abb474e8&vjs=3
232e1df037c49557,Business Analyst – Client Platform Advisory (80-100%),Lombard Odier & Cie,"Geneva, GE",,https://ch.indeed.com/rc/clk?jk=232e1df037c49557&bb=x5jErGwPrVgtqWlI1cnM-k4iGOCbjSq3oOpnb91PHyrgYKKLGPeQYOeTq90f_xfh11Q5Gnf6hbzPByFBRmb9LEQGL1OxnAaHro3zzLnEQGwki8eJPJo4IHk2U17G1BStqYjESf6g8abxSL6Jwj90mA%3D%3D&xkcb=SoBS67M3t_-j-szF5Z0PbzkdCdPP&fccid=a08065a7813018a4&vjs=3
86415469a7ef482a,Business Analyst - Platform (M/F/X),Deutsche Bank,"Geneva, GE",,https://ch.indeed.com/rc/clk?jk=86415469a7ef482a&bb=x5jErGwPrVgtqWlI1cnM-reeCAM727L8mQirgWZpzuO3dvtOdLHN1Ulztt0RbIxpxv4wTUtn_-_7IMc1M7K8TLtYTR3yATjihBN3F_k0Y9Pe3sCQczMbif_UeLebFafPOFEOQmWWXzCm4LmtTZeKng%3D%3D&xkcb=SoDm67M3t_-j-szF5Z0ObzkdCdPP&fccid=f1d8e147024abb3f&vjs=3
0ed353768a31e9b6,Business Analyst,Clarins,"Plan-les-Ouates, GE",,https://ch.indeed.com/rc/clk?jk=0ed353768a31e9b6&bb=x5jErGwPrVgtqWlI1cnM-vQ_5h1f8x6d5aGEmeVR6GPjtOQ7361DralcEm3pKvcjd6wrDcsECV-w8xYpeEVaoiAXoOK_mea7uNx1eSlvsVQIRKOF_vXVnX9MdY1zuVSihNLx8RAWskFb_dQzQXzsEg%3D%3D&xkcb=SoB767M3t_-j-szF5Z0NbzkdCdPP&fccid=6337ab41cad9f3cf&vjs=3
1ae36922c415b21e,Business Analyst (International Consultant),International Trade Centre (ITC),"Geneva, GE",,https://ch.indeed.com/rc/clk?jk=1ae36922c415b21e&bb=x5jErGwPrVgtqWlI1cnM-gm1JMHC1LXPKSOe6qVCrKBxxp2RYJaDyHMm-iJJurouvjnjaAkRHDUOFinF4KRJWGHJ-i4DbSFUs9kmw2gupa1HCO9RJukAzj7jkGzi7fVzL1N5RFLj_cx0FYjqI2ec5g%3D%3D&xkcb=SoDP67M3t_-j-szF5Z0MbzkdCdPP&fccid=bd50c5ef77ca8097&vjs=3
6a9a04ff57a89804,Asset Management Business Analyst,CAPCO,"Geneva, GE",,https://ch.indeed.com/rc/clk?jk=6a9a04ff57a89804&bb=x5jErGwPrVgtqWlI1cnM-vdEH9l-lGsYF4LCrI-cSJyQSILpkZ7ChMnXO7SiSnANhCoSf39iyS5_CBN7KV4RifBprckEJzlsGtgj_7F5JgWRBhypDSytubm1ihv9ATG6U4B7pNiRtMw0BKrFTbTv3A%3D%3D&xkcb=SoAm67M3t_-j-szF5Z0DbzkdCdPP&fccid=c2a63affe8751868&vjs=3
65bf5951889a9b49,Business Analyst / Analyste métier,Apside,"Hybrid work in 1204 Geneva, GE",,https://ch.indeed.com/rc/clk?jk=65bf5951889a9b49&bb=x5jErGwPrVgtqWlI1cnM-nxg1FIEwliE-1E8V0m4kvc3hIUIzlHUEQmebQIcL8wEN4D7er6MyT-qTzMnrlCXm87MKJfIEKFKARO8EqG7bavqIkx87tA0Sf7vao_dz0VgwbO1pr6tW6QQW-7-MOFluA%3D%3D&xkcb=SoCS67M3t_-j-szF5Z0CbzkdCdPP&fccid=c4b1242d6123e12e&vjs=3
3fe75fa160b2e21e,Business analysis,FinTeX S.A,"Geneva, GE",,https://ch.indeed.com/rc/clk?jk=3fe75fa160b2e21e&bb=x5jErGwPrVgtqWlI1cnM-hdvweWwZC2nzYU0sa9pAuojMQrEw84nHNK31IkDamSmtLhqP3MSrLKOtxpGGv1usiLkVYWy9cdQ_t59oHjYrQfSreg9LflDFIBKC8aRTdJCy7VtLYwMtB8T5cNmiQiaLA%3D%3D&xkcb=SoAP67M3t_-j-szF5Z0BbzkdCdPP&fccid=b780e232c07fa79a&vjs=3
58b015588943fe96,Business insights analyst Intern,Chanel,"Geneva, GE",,https://ch.indeed.com/rc/clk?jk=58b015588943fe96&bb=x5jErGwPrVgtqWlI1cnM-jfo4asKBeZbxGX17j7ESzfOl4n2qqhJW_jqIMqoyewOx2yazTjmMz-SvtyJuSOHNu6YNsOhOw8lPhjekIe1ZZ-P3w90ee20O0ls6Jz-01gAyHBI87cZncy-3uqdaUNxRQ%3D%3D&xkcb=SoC767M3t_-j-szF5Z0AbzkdCdPP&fccid=99a9c7df17db8fc8&vjs=3
3b2ec3bc275fa133,Business Analyst / Chef.fe de projet IT,Societe Privee De Gerance,"Geneva, GE",,https://ch.indeed.com/rc/clk?jk=3b2ec3bc275fa133&bb=x5jErGwPrVgtqWlI1cnM-g_CZPfF3YAYLaEiPzzKweg7FA5MbN_TJrjYtGNValIuHBwvF4qts-CZSph4n-ZIxDndsDLOauvsOY1wtAADTIYL95P9iOpF1CsxdNlM88BdqaTnpKJtaxEEVLhcVMZx-g%3D%3D&xkcb=SoA167M3t_-j-szF5Z0HbzkdCdPP&fccid=f3d877a882725b45&vjs=3
5a057d489830b494,Business Analyst Orchestrade / Front office,GRADIANT,"Remote in Geneva, GE",,https://ch.indeed.com/rc/clk?jk=5a057d489830b494&bb=x5jErGwPrVgtqWlI1cnM-pk33s7u2rHy4LZBTFoTZ6adsRMRXCYSXSwgFWYIxyFv0MsnBw6DIsnpCwM3VZDOviLxFPyIrKUCwPlqW0Ib8FuB5yGm2YhVK-WrXHDtxd8Na_F35l-BnfU_sn_UvBascg%3D%3D&xkcb=SoCB67M3t_-j-szF5Z0GbzkdCdPP&fccid=f90ab8951afc65d5&vjs=3
c92e127ba93a9f30,2026 | EMEA | Geneva | Wealth Management | Summer Analyst,Goldman Sachs,"1204 Geneva, GE",,https://ch.indeed.com/rc/clk?jk=c92e127ba93a9f30&bb=x5jErGwPrVgtqWlI1cnM-v88bcyFSLzPQ-pf9eLdV_FIVH1MJKEqRKbOoMdB-GZ3h5iNDi9t1nMZONo7Fij-wNAFqZeU_QSemRI2MZMkQX31CXltt31JHN1WeRLrLxC2DoQSHVYx0C9YDuPR2o-fBw%3D%3D&xkcb=SoAc67M3t_-j-szF5Z0FbzkdCdPP&fccid=16a97ed26c75bf2d&vjs=3
c1ccef535fa878f6,Innosight Consulting Analyst - Switzerland,Huron Consulting Group Inc.,"Zürich, ZH",,https://ch.indeed.com/rc/clk?jk=c1ccef535fa878f6&bb=EU-bRW2ENhHWUdTFVLcjvhlQccAA2zYiljGvyMfG0dbFaDqy9YLnmsEFcP2LPnQCmHsNk1Hrts2FboQuO2MAr4KcWrBj3EiSMtNfIpelquFAnBNqATILCHilP-uAwbpgq_06GmWZQGvsnhBbkJHwNg%3D%3D&xkcb=SoBD67M3t_-iiQT48J0LbzkdCdPP&fccid=aa50c21fb3d97098&vjs=3
10d2123eebee710b,Junior Financial Planning Analyst 80% - 100% (w/m/d),Dormakaba Group,"Rümlang, ZH",,https://ch.indeed.com/rc/clk?jk=10d2123eebee710b&bb=EU-bRW2ENhHWUdTFVLcjvv6obbimjNn8rSmo2ibyAus0-sz3cof_22hPgNUVJXwy4-p-JvNGx3nzXIaQYb9HBguzo9y83PsfkOfgeRPhb7MwdRJhiyM97zGQgiYIj6CgVxeZ63FPoKD_e710zCJhVw%3D%3D&xkcb=SoD367M3t_-iiQT48J0KbzkdCdPP&fccid=9d04625003f47b3f&vjs=3
7a6601e9388b55bb,2026 | EMEA | Zurich | Operations | New Analyst,Goldman Sachs,"Zürich, ZH",,https://ch.indeed.com/rc/clk?jk=7a6601e9388b55bb&bb=EU-bRW2ENhHWUdTFVLcjvk7Y82B8jTBKo1txUctH3T6Q1XSrbayk-lX7c7fPMJ7ktNA5YjhJyRne6-VnXCxDRhMcoi95JZlPxRwpIQQKQxEWRLCKmk1YyeS90TAERS20yZ8voivAqR_O3W5A0zdKQg%3D%3D&xkcb=SoBq67M3t_-iiQT48J0JbzkdCdPP&fccid=16a97ed26c75bf2d&vjs=3
466178b7426e1977,Business Analyst - Market Intelligence,KPMG AG,"8004 Zürich, ZH",,https://ch.indeed.com/rc/clk?jk=466178b7426e1977&bb=EU-bRW2ENhHWUdTFVLcjvuLh0xDg45_lbTtODd2_F-Hfw8TODc7q4Zuy2VWsvVdLwj_AfUSQnB7DwCNOPlS9SPOIg98R8GQRncFIWtYSeHkB8MBgFJ3ghIDBv_5oR-qlAPayh79OA-c0U0Qdzj5lYQ%3D%3D&xkcb=SoDe67M3t_-iiQT48J0IbzkdCdPP&fccid=2dd390c3a48a7ed0&vjs=3
7296d8ea919a555f,Senior Business Analyst,Zühlke,"Schlieren, ZH",,https://ch.indeed.com/rc/clk?jk=7296d8ea919a555f&bb=EU-bRW2ENhHWUdTFVLcjvnFU8YychVFEwncN2IT0ZnhCPxHWug-Qw17fMNdlhipK8gCJ0Zu5Nap3VjM9JZ08woIKOpc9pRTZQHV7ewXOP34f3-es7KPGXE75IKfvBcFhvy-5gTrtvV0jtaQhtx-T3g%3D%3D&xkcb=SoBQ67M3t_-iiQT48J0PbzkdCdPP&fccid=1f0be0d62aa51b7e&vjs=3
1c2705467f729bc7,Business Analyst (A),Bosshard & Partner Unternehmensberatung AG,"Remote in Zürich, ZH",,https://ch.indeed.com/rc/clk?jk=1c2705467f729bc7&bb=EU-bRW2ENhHWUdTFVLcjvmN-87GvAvR_D-s4KO8Flj3x4jO1D6MUlud-Cw1bBqQe9mfpxcmYclIlqlq-UHT1QWkxE9RNST_7lWvEcoA1CZ_2UvnLwGNqgIRZL0UnE9Xdj1mSKQB9H2WwWehkRrghlA%3D%3D&xkcb=SoDk67M3t_-iiQT48J0ObzkdCdPP&fccid=a081694225ec6b2a&vjs=3
d69cec8639002c0e,Business & Data Analyst (A) Migration Project,Bosshard & Partner Unternehmensberatung AG,"Remote in Zürich, ZH",,https://ch.indeed.com/rc/clk?jk=d69cec8639002c0e&bb=EU-bRW2ENhHWUdTFVLcjvszfqqBGtuuGNcUYEd345dGGzngf1OLJbYjo2Hsuszmkwq4t0OJOXjWuHPhW0lNJIeZnuuv4dRILRp8G32Cq7ob1uJ3Kbfoh4THtUNEDJwCB37zwQQ9xbDmxUvST1VbeuQ%3D%3D&xkcb=SoB567M3t_-iiQT48J0NbzkdCdPP&fccid=a081694225ec6b2a&vjs=3
1f02e2dc13fdeb98,Business Analyst:in 80 - 100%,Abraxas Informatik AG,"Zürich Airport, ZH",,https://ch.indeed.com/rc/clk?jk=1f02e2dc13fdeb98&bb=EU-bRW2ENhHWUdTFVLcjvh4sJVDMyYtWXJG7B00h3y-Vj8cbkJBWV8F0txY_vRpNpk48Hi8QCXliIvBV--ocStYnDmhvSFCzOa1RRAXFV175U8SSUjwnHDbg_Yc_oYXQmpE_H3u_boJP97gVIHtgdQ%3D%3D&xkcb=SoDN67M3t_-iiQT48J0MbzkdCdPP&fccid=dc7d6b7c0d2ad628&vjs=3
75ea610d206bf851,Business & Technology Analyst / Consultant (Entry Level),Eraneos Switzerland AG,"Zürich, ZH",,https://ch.indeed.com/rc/clk?jk=75ea610d206bf851&bb=EU-bRW2ENhHWUdTFVLcjvtQuwSbBpNRNtn5WuzcAmboPcMIE2pWhROn7rgD1nNw-eoP4QcbWGfRDQBn7EiMGMcaNsuxIQIHkitDp1PIs6kWiVm23E_tIlJgwllp1mT9sSZCmlfeMRwo9_cPXVUj_FQ%3D%3D&xkcb=SoAk67M3t_-iiQT48J0DbzkdCdPP&fccid=c9684440a42d4f89&vjs=3
c9b4cf46ed153971,Economist/Business Analyst,Schweizerische Nationalbank,"8022 Zürich, ZH",,https://ch.indeed.com/rc/clk?jk=c9b4cf46ed153971&bb=EU-bRW2ENhHWUdTFVLcjvogTuYiita_0tqDoYD0rYi8jWoYJmdqIRZNrfGUz46EhHvGexcrj0ZpeqqgC_JAlan2HiXQ9xaKczB3Ea3qzE3GMnthz7wNm_kDEHe_hlPP4hLUsokc2i2aQbIFDdNmP4w%3D%3D&xkcb=SoCQ67M3t_-iiQT48J0CbzkdCdPP&fccid=4e26e151dc540e4a&vjs=3
5b56d8f51571c662,Assistant Manager Financial Services - AI Business Analyst,KPMG AG,"8036 Zürich, ZH",,https://ch.indeed.com/rc/clk?jk=5b56d8f51571c662&bb=EU-bRW2ENhHWUdTFVLcjvholjgHokcL-6g0TtON3fdL6mGVq8PvjHtsZv83PhZstyEegrK1wfX0id7F-kDDqIBjG3EWAj7WOuNPxJwL4NS3UFMroH32wxf1iQwCXq0Q-U6qxrT-O5M4jb-1vvK51mw%3D%3D&xkcb=SoAN67M3t_-iiQT48J0BbzkdCdPP&fccid=2dd390c3a48a7ed0&vjs=3
8aed3bfcc81b8a28,Business Analyst & Project Manager with the focus on AI Governance – Compliance Analytics & Transformation 100% (f/m/d),Julius Baer,"8048 Zürich, ZH",,https://ch.indeed.com/rc/clk?jk=8aed3bfcc81b8a28&bb=EU-bRW2ENhHWUdTFVLcjvousgo9YDoEAmhJ6UFX580VvIW2BuTD4NvKR_8Eh6lUSFLXUPCdEICrgqMdVS0gTBmJH7M3zmUoPJMLDDxow81cT79L8uDSbxN_L4eZMeQP4Jd0K3D9fNlq3Fj7r63tLHg%3D%3D&xkcb=SoC567M3t_-iiQT48J0AbzkdCdPP&fccid=4b4a74e3287b644a&vjs=3
d074a66c04964a58,2026 | EMEA | Zurich | Wealth Management | Summer Analyst,Goldman Sachs,"Zürich, ZH",,https://ch.indeed.com/rc/clk?jk=d074a66c04964a58&bb=EU-bRW2ENhHWUdTFVLcjvpqkj9eDXhzLF8oi6BgBjMBAGsCxOthqfTIviM8Y0rIxFPdS0GN9yI4QYiE7fMiMljNkFaQCeYs1Q9QpGfVP0C9czYfgmJLrTbtP1yU9QLSO9ja0i_xmF132bea4QBjonQ%3D%3D&xkcb=SoA367M3t_-iiQT48J0HbzkdCdPP&fccid=16a97ed26c75bf2d&vjs=3
b5bbe029a5b07f3c,Corporate Development Analyst,Mettler Toledo,"Nänikon, ZH",,https://ch.indeed.com/rc/clk?jk=b5bbe029a5b07f3c&bb=EU-bRW2ENhHWUdTFVLcjvon7_QBtZT4OX49Rz9yeXkyHzIVUAqhMlBChRz1RKVwKfBKrLvC46XCKIzJq_w0QYPM04eW0YeJhFgoPPiEMpNgQ8dxeItvM8B92bx7kCDmoTMI3uJDRA2WVl0FgRyVMsw%3D%3D&xkcb=SoCD67M3t_-iiQT48J0GbzkdCdPP&fccid=1df77876fbb6d721&vjs=3
c63525348d8d9572,Endur LNG Business Analyst,CAPCO,"Zürich, ZH",,https://ch.indeed.com/rc/clk?jk=c63525348d8d9572&bb=EU-bRW2ENhHWUdTFVLcjvoTtkdNRywH8Yuw0vRs-0gi1OlXO0DyDFNfJ9rZwH1wjJlff0Gce4WmoQC0mV1FVQCOYaQcus3G3w79WJmXnUAfpVQGV0_gwFV80DQHprCLYy1WwrY2_T_ArL1FoWA01YQ%3D%3D&xkcb=SoAe67M3t_-iiQT48J0FbzkdCdPP&fccid=c2a63affe8751868&vjs=3
